"","latitude","longitude","date","depth","temperature","salinity","chl_ctd","pc_ctd","cdom_ctd","chl_a676","X","Z"
"57",37.1133,-75.6094,"2018-11-02 18:45:32.0",1,18.9757,25.9153,4.7311,0.1281,4.6956,13.7001,NA,-18
"58",37.0818,-75.624,"2018-11-02 19:05:32.0",1,19.2334,28.5835,2.7467,-0.0427,3.5217,8.6771,NA,-16
"59",37.0498,-75.6411,"2018-11-02 19:25:32.0",1,19.3196,29.0532,2.7104,0,3.1605,9.2569,NA,-18
"60",37.0158,-75.6588,"2018-11-02 19:45:32.0",1,19.3884,29.3808,2.4684,0.0427,3.0702,8.3414,NA,-21
"61",36.9822,-75.6763,"2018-11-02 20:05:31.0",1,19.417,29.6376,2.1054,0.0427,3.025,8.9887,NA,-18
"62",36.9468,-75.6915,"2018-11-02 20:25:31.0",1,19.4951,29.6802,2.2143,0,2.9799,8.5122,NA,-15
"63",36.9114,-75.7042,"2018-11-02 20:45:32.0",1,19.6675,29.9221,1.7061,0.1281,2.7993,NA,NA,-13
"64",36.8769,-75.7177,"2018-11-02 21:05:31.0",1,19.6762,30.1615,1.4036,0,2.6187,-11.9667,NA,-20
"65",36.839,-75.7279,"2018-11-02 21:25:32.0",1,19.721,30.2944,1.2342,0.0427,2.5284,NA,NA,-20
"66",36.801,-75.7363,"2018-11-02 21:45:31.0",1,19.7385,30.5079,1.089,-0.0427,2.709,NA,NA,-19
"67",36.7633,-75.7416,"2018-11-02 22:05:32.0",1,19.8203,30.491,1.2342,0,2.6187,NA,NA,-16
"68",36.8526,-76.2982,"2018-11-03 14:45:44.0",1,17.9857,16.2901,1.9239,0.0854,22.9362,4.5251,NA,-5
"69",36.8526,-76.2982,"2018-11-03 20:46:07.0",1,18.2867,16.3085,2.0691,0.0854,21.672,3.4009,NA,-5
"70",36.8526,-76.2982,"2018-11-03 20:48:36.0",1,18.3315,16.2548,NA,0.1708,21.6269,3.3755,NA,-5
"71",36.8526,-76.2983,"2018-11-03 21:06:05.0",1,18.4684,16.3005,1.7666,0.2989,21.2205,3.5253,NA,-5
"72",36.9468,-76.3375,"2018-11-04 12:57:42.0",1,16.46,17.3155,1.5246,0.2135,12.2808,9.3165,NA,-18
"73",36.9919,-76.3084,"2018-11-04 13:17:42.0",1,16.3488,18.6228,3.5816,0.1281,9.1203,15.0997,NA,-20
"74",36.9439,-76.0234,"2018-11-04 15:09:01.0",1,16.555,19.5015,1.2826,0.2135,10.0233,13.7315,NA,-18
"75",36.7545,-75.7679,"2018-11-04 17:00:20.0",1,18.7353,30.5847,0.9014,0.3843,15.1252,NA,NA,-13
"76",36.7224,-75.7272,"2018-11-04 17:20:19.0",1,18.64,31.0045,0.6776,0.2135,14.0868,NA,NA,-14
"77",36.6911,-75.6873,"2018-11-04 17:40:22.0",1,18.5851,31.1726,0.7623,0.3416,8.2173,NA,NA,-15
"78",36.6609,-75.6497,"2018-11-04 18:00:21.0",1,18.4597,31.333,0.8167,0.427,7.6755,1.3206,NA,-17
"79",36.63,-75.6117,"2018-11-04 18:20:21.0",1,18.383,31.439,1.0709,0.2989,13.1838,0.7833,NA,-17
"80",36.6199,-75.5982,"2018-11-04 18:40:21.0",1,18.3697,31.4652,1.1495,0.3843,12.9129,1.007,NA,-17
"81",36.6046,-75.5777,"2018-11-04 19:00:21.0",1,18.1396,31.7154,1.3794,0.427,16.254,-2.193,NA,-16
"82",36.5721,-75.5429,"2018-11-04 19:20:21.0",1,18.3103,31.1757,2.0933,0.3416,10.2942,-16.4439,NA,-24
"83",36.5398,-75.5086,"2018-11-04 19:40:21.0",1,18.4091,31.0141,2.3111,0.2135,15.4864,NA,NA,-22
"84",36.5079,-75.476,"2018-11-04 20:00:21.0",1,18.4642,31.1,2.2687,0.3843,15.2607,-0.5739,NA,-24
"85",36.476,-75.4427,"2018-11-04 20:20:20.0",1,18.4016,31.4106,2.1417,0.3843,14.0868,1.8429,NA,-26
"86",36.4472,-75.406,"2018-11-04 20:40:21.0",1,18.4078,31.5121,2.299,0.3416,14.8995,1.7812,NA,-26
"87",36.4194,-75.3708,"2018-11-04 21:00:19.0",1,18.3854,31.55,2.2627,0.3843,14.6286,1.8404,NA,-28
"88",36.3916,-75.3354,"2018-11-04 21:20:21.0",1,18.3376,31.7187,2.2385,0.427,13.2741,0.8811,NA,-30
"89",36.3657,-75.3004,"2018-11-04 21:40:20.0",1,18.4593,31.7107,1.936,0.3416,12.5968,1.7627,NA,-30
"90",36.3433,-75.2664,"2018-11-04 22:00:20.0",1,18.5806,31.6791,1.9663,0.3416,10.7909,1.2308,NA,-31
"91",36.3341,-75.2471,"2018-11-04 22:20:20.0",1,18.612,31.5708,2.0025,0.2989,12.1905,1.7887,NA,-32
"92",36.3096,-75.2288,"2018-11-04 22:40:19.0",1,18.6239,31.2656,1.7908,0.3416,11.1069,0.7521,NA,-30
"93",36.2718,-75.2193,"2018-11-04 23:00:21.0",1,18.794,31.2562,1.7424,0.2989,10.4748,-1.8149,NA,-32
"94",36.2322,-75.2083,"2018-11-04 23:20:19.0",1,18.8476,31.5128,1.694,0.2562,9.3912,0.8932,NA,-29
"95",36.194,-75.1936,"2018-11-04 23:40:19.0",1,18.8831,31.6485,1.5488,0.3416,9.3009,1.6352,NA,-27
"96",36.1658,-75.1705,"2018-11-05 00:00:20.0",1,18.8101,31.7661,1.5004,0.2562,8.7591,1.7938,NA,-31
"97",36.1609,-75.1588,"2018-11-05 00:20:20.0",1,18.7748,31.8863,1.331,0.2562,8.7591,1.8665,NA,-34
"98",36.117,-75.1669,"2018-11-05 00:40:20.0",1,19.1266,31.9631,1.4036,0.2562,7.8561,1.2145,NA,-32
"99",36.0756,-75.176,"2018-11-05 01:00:20.0",1,19.3439,32.5991,1.2705,0.2562,7.6755,1.6693,NA,-35
"100",36.0325,-75.1802,"2018-11-05 01:20:19.0",1,20.5769,33.6766,1.2342,0.2562,7.224,1.5267,NA,-33
"101",36.0048,-75.1681,"2018-11-05 01:40:21.0",1,21.1018,33.9545,1.2221,0.2135,6.4113,1.6327,NA,-32
"102",35.9999,-75.1661,"2018-11-05 02:00:21.0",1,20.9123,33.8152,1.1495,0.2135,6.6822,1.3754,NA,-28
"103",35.9984,-75.1186,"2018-11-05 02:20:21.0",1,20.2641,33.3828,1.0406,0.1708,6.4113,1.865,NA,-33
"104",35.9975,-75.0715,"2018-11-05 02:40:21.0",1,19.3552,32.8957,0.847,0.2135,6.5919,1.363,NA,-35
"105",35.9999,-75.0245,"2018-11-05 03:00:20.0",1,19.0829,32.6807,1.0043,0.1281,6.1856,1.6946,NA,-34
"106",36.0006,-74.9756,"2018-11-05 03:20:21.0",1,18.9938,32.5347,0.9075,0.1708,6.1856,1.7985,NA,-49
"107",35.9998,-74.9266,"2018-11-05 03:40:20.0",1,18.8025,32.6393,1.1253,0.1708,5.8695,1.6514,NA,-73
"108",35.9987,-74.8779,"2018-11-05 04:00:21.0",1,18.8964,32.9516,0.9498,0.0854,5.6889,1.5859,NA,-90
"109",35.9978,-74.827,"2018-11-05 04:20:21.0",1,19.0099,33.4691,1.0043,0.1708,5.6437,1.9836,NA,-106
"110",35.9987,-74.7782,"2018-11-05 05:00:20.0",1,19.4066,34.0811,0.8288,0.2135,4.7859,2.0525,NA,-391
"111",35.9972,-74.7812,"2018-11-05 05:20:21.0",1,19.4132,34.0823,0.6776,0.1708,4.515,2.0888,NA,-349
"112",35.9966,-74.7894,"2018-11-05 05:40:20.0",1,18.9925,33.3859,0.5626,0.1281,4.6053,2.0083,NA,-255
"113",35.9641,-74.8171,"2018-11-05 06:00:20.0",1,18.8933,33.0416,0.7441,0.0854,4.515,2.1382,NA,-118
"114",35.9266,-74.8441,"2018-11-05 06:20:21.0",1,18.854,32.8033,0.5868,0.1281,4.7859,2.0262,NA,-102
"115",35.8888,-74.8731,"2018-11-05 06:40:21.0",1,18.9744,32.8772,0.6897,0.1281,4.3344,2.1318,NA,-94
"116",35.8528,-74.9018,"2018-11-05 07:00:20.0",1,19.0367,32.8492,0.5929,0.0854,4.1538,2.0687,NA,-81
"117",35.8346,-74.9121,"2018-11-05 07:20:20.0",1,19.065,32.8411,0.732,0.0854,4.5602,2.0732,NA,-80
"118",35.8333,-74.9363,"2018-11-05 07:40:21.0",1,19.1465,32.8107,0.6413,0.1281,3.9732,2.0086,NA,-64
"119",35.834,-74.9906,"2018-11-05 08:00:21.0",1,19.6928,33.0979,0.7018,0.1281,3.7926,2.083,NA,-50
"120",35.835,-75.0485,"2018-11-05 08:20:20.0",1,20.892,33.802,0.6897,0.0854,3.5669,2.0056,NA,-38
"121",35.8364,-75.1061,"2018-11-05 08:40:20.0",1,21.2897,34.1011,0.726,0.0854,3.612,2.0598,NA,-33
"122",35.8385,-75.1572,"2018-11-05 09:00:20.0",1,21.7061,34.4151,0.7199,0.1281,3.4314,2.1075,NA,-32
"123",35.8407,-75.2144,"2018-11-05 09:20:22.0",1,22.7393,34.9487,0.6292,0.1281,3.2508,1.803,NA,-35
"124",35.8407,-75.2706,"2018-11-05 09:40:21.0",1,20.1089,33.0303,0.7139,0.1281,3.4314,0.7656,NA,-29
"125",35.8379,-75.3235,"2018-11-05 10:00:20.0",1,19.8097,32.6534,0.6776,0.0854,3.3411,1.4456,NA,-30
"126",35.8346,-75.38,"2018-11-05 10:20:20.0",1,19.7895,32.3879,0.7018,0.0854,3.2508,0.891,NA,-21
"127",35.8297,-75.4149,"2018-11-05 10:40:22.0",1,19.778,32.2634,0.6897,0.1281,3.2508,-1.3267,NA,-21
"128",35.8291,-75.412,"2018-11-05 11:00:21.0",1,19.8013,32.3199,0.5324,0.0427,3.0702,-0.6424,NA,-21
"129",35.8496,-75.4386,"2018-11-05 11:20:21.0",1,19.7961,32.1996,0.5203,0.1281,3.2508,-0.2665,NA,-20
"130",35.8778,-75.4608,"2018-11-05 11:40:20.0",1,19.653,31.9686,0.4961,0.0854,2.9799,-1.1675,NA,-21
"131",35.9063,-75.4901,"2018-11-05 12:00:20.0",1,19.444,31.7262,0.484,0.0854,2.7993,0.8499,NA,-20
"132",35.9104,-75.5068,"2018-11-05 12:20:20.0",1,19.4074,31.733,0.4961,0.0854,2.6187,-12.0914,NA,-20
"133",35.8956,-75.477,"2018-11-05 12:40:20.0",1,19.5153,31.8052,0.4598,0.0854,2.5284,1.2236,NA,-20
"134",35.9389,-75.471,"2018-11-05 13:00:20.0",1,19.199,31.3503,0.363,0.0854,2.5284,1.7431,NA,-17
"135",35.9835,-75.4685,"2018-11-05 13:20:20.0",1,19.0846,31.197,0.4114,0.0854,2.2575,1.802,NA,-21
"136",36.0014,-75.4712,"2018-11-05 13:40:21.0",1,19.0988,31.1877,0.3993,0.0854,1.9866,1.7392,NA,-21
"137",36.0406,-75.4885,"2018-11-05 14:00:20.0",1,18.9847,31.1729,0.4114,0.0427,2.1672,1.7458,NA,-24
"138",36.0697,-75.4734,"2018-11-05 14:20:20.0",1,19.0317,31.237,0.4114,0.0427,2.2575,1.6358,NA,-23
"139",36.103,-75.4366,"2018-11-05 14:40:20.0",1,19.1029,31.4183,0.3751,0.0854,1.9866,1.9893,NA,-24
"140",36.144,-75.4469,"2018-11-05 15:00:20.0",1,19.1186,31.3498,0.3509,0.1281,1.8963,2.0275,NA,-24
"141",36.1876,-75.4633,"2018-11-05 15:20:22.0",1,18.9869,31.2216,0.3388,0.0854,1.7157,1.8612,NA,-26
"142",36.2307,-75.4806,"2018-11-05 15:40:21.0",1,18.8413,30.9966,0.363,0.0427,1.7609,1.7526,NA,-27
"143",36.2706,-75.4992,"2018-11-05 16:00:21.0",1,18.7644,30.8041,0.3146,0.1281,1.7157,1.5253,NA,-26
"144",36.3087,-75.5255,"2018-11-05 16:20:21.0",1,18.7302,30.8115,0.2904,0.0427,1.7157,1.9396,NA,-24
"145",36.3436,-75.5578,"2018-11-05 16:40:21.0",1,18.7352,31.0554,0.2783,0.0854,1.7157,1.7002,NA,-23
"146",36.3723,-75.5953,"2018-11-05 17:00:21.0",1,18.7557,31.1024,0.2904,0.1067,1.4448,1.6795,NA,-22
"147",36.4063,-75.6285,"2018-11-05 17:20:20.0",1,18.6804,31.2364,0.2783,0.1067,1.3545,1.2693,NA,-22
"148",36.4421,-75.66,"2018-11-05 17:40:20.0",1,18.5116,31.4335,0.2662,0.1281,1.6254,-4.3002,NA,-22
"149",36.4778,-75.6897,"2018-11-05 18:00:20.0",1,18.3695,31.5712,0.2299,0.1281,1.3545,0.7739,NA,-21
"150",36.5135,-75.718,"2018-11-05 18:20:21.0",1,18.4254,31.4931,0.3146,0.1921,1.3997,1.6679,NA,-24
"151",36.5497,-75.7439,"2018-11-05 18:40:20.0",1,18.5187,31.3552,0.242,0.1281,1.3545,0.7282,NA,-16
"152",36.5844,-75.7671,"2018-11-05 19:00:21.0",1,18.1775,27.6707,0.363,0.0854,1.4448,15.8097,NA,-19
"153",36.6193,-75.789,"2018-11-05 19:20:20.0",1,17.9093,25.5971,0.3509,0.1281,1.4448,15.2999,NA,-18
"154",36.6539,-75.812,"2018-11-05 19:40:20.0",1,17.5573,23.3245,0.3146,0.1708,1.4448,16.8672,NA,-15
"155",36.6847,-75.8417,"2018-11-05 20:00:20.0",1,17.5112,23.3422,0.2904,0.1281,1.5351,16.6945,NA,-16
"156",36.7202,-75.8647,"2018-11-05 20:20:21.0",1,17.5651,23.1674,0.2783,0.1281,1.2642,16.6213,NA,-15
"157",36.7583,-75.8814,"2018-11-05 20:40:22.0",1,17.5667,22.7669,0.2783,0.0854,1.5351,15.2133,NA,-10
"158",36.7958,-75.8966,"2018-11-05 21:00:20.0",1,17.4708,22.4852,0.2541,0.1708,1.4448,15.0088,NA,-12
"159",36.8352,-75.915,"2018-11-05 21:20:20.0",1,17.4266,22.3913,0.242,0.1708,1.4448,14.1427,NA,-11
"160",36.8761,-75.9369,"2018-11-05 21:40:21.0",1,17.8177,24.9463,0.1936,0.1708,1.4448,11.9752,NA,-10
"161",36.913,-75.9564,"2018-11-05 22:00:20.0",1,17.4259,22.6784,0.2541,0.1708,1.5351,12.551,NA,-11
"162",36.9381,-76.004,"2018-11-05 22:20:21.0",1,17.2818,21.8059,0.4053,0.2135,1.3545,12.3142,NA,-18
"163",36.9599,-76.0462,"2018-11-05 22:40:21.0",1,17.4305,23.3504,0.2662,0.1708,1.3997,10.9045,NA,-13
"164",36.9619,-76.0766,"2018-11-06 14:03:33.0",1,17.5509,23.4563,2.3051,0.2562,12.2356,12.0773,NA,-12
"165",36.9495,-76.0263,"2018-11-06 14:25:11.0",1,17.5938,23.0782,2.2748,0.2135,11.8293,11.4893,NA,-18
"166",36.9373,-75.9756,"2018-11-06 14:45:10.0",1,17.6345,23.5684,2.1175,0.2989,11.8293,11.2445,NA,-19
"167",36.9299,-75.9232,"2018-11-06 15:05:10.0",1,17.8786,26.6423,2.2506,0.2135,11.0166,10.2871,NA,-21
"168",36.9292,-75.8677,"2018-11-06 15:25:10.0",1,18.3876,30.3826,1.9723,0.2135,9.933,NA,NA,-10
"169",36.9262,-75.8111,"2018-11-06 15:45:10.0",1,18.3866,30.6162,1.8634,0.1708,9.6169,NA,NA,-11
"170",36.923,-75.7558,"2018-11-06 16:05:12.0",1,18.455,30.934,1.3855,0.2135,9.1203,5.4929,NA,-16
"171",36.9218,-75.6987,"2018-11-06 16:25:11.0",1,18.4901,31.0514,1.567,0.1708,8.8494,0.5727,NA,-18
"172",36.9208,-75.6417,"2018-11-06 16:45:11.0",1,18.446,31.0542,1.2947,0.1708,8.9397,1.4348,NA,-22
"173",36.9203,-75.5863,"2018-11-06 17:05:11.0",1,18.5339,31.1391,1.2524,0.1708,8.7591,0.8471,NA,-21
"174",36.92,-75.5288,"2018-11-06 17:25:11.0",1,18.5338,31.0192,1.6698,0.1281,8.3076,23.0931,NA,-21
"175",36.9188,-75.4713,"2018-11-06 17:45:11.0",1,18.4982,30.9127,1.5307,0.1708,8.3979,12.4502,NA,-27
"176",36.9197,-75.415,"2018-11-06 18:05:11.0",1,18.4235,30.8102,1.4036,0.0854,7.9464,13.9969,NA,-27
"177",36.9174,-75.3587,"2018-11-06 18:25:11.0",1,18.4055,30.7868,1.4097,0.1708,7.7658,12.4016,NA,-24
"178",36.9118,-75.3292,"2018-11-06 18:45:12.0",1,18.4077,30.7676,1.5851,0.1281,7.3143,NA,NA,-27
"179",36.8941,-75.2838,"2018-11-06 19:05:11.0",1,18.3116,30.6493,1.5307,0.1708,7.3143,1.6896,NA,-30
"180",36.8766,-75.2335,"2018-11-06 19:25:10.0",1,18.1582,30.7684,1.7001,0.2135,6.8628,0.9873,NA,-31
"181",36.8587,-75.1848,"2018-11-06 19:45:11.0",1,17.8764,30.9025,1.2584,0.1708,6.9531,1.3418,NA,-28
"182",36.8422,-75.137,"2018-11-06 20:05:10.0",1,17.7859,31.0724,1.452,0.1281,6.8628,1.1924,NA,-34
"183",36.8295,-75.0927,"2018-11-06 20:25:10.0",1,17.8469,30.9665,1.1132,0.1281,6.7725,1.6897,NA,-33
"184",36.8165,-75.0445,"2018-11-06 20:45:11.0",1,18.0089,30.7287,1.0467,0.1067,6.7274,1.601,NA,-35
"185",36.8026,-74.9968,"2018-11-06 21:05:10.0",1,17.8857,30.9936,1.0406,0.1067,6.2307,1.5512,NA,-34
"186",36.7852,-74.9481,"2018-11-06 21:25:10.0",1,17.8393,31.0941,1.1253,0.0854,6.321,1.6268,NA,-32
"187",36.7697,-74.9009,"2018-11-06 21:45:11.0",1,17.9223,31.0283,0.9801,0.1708,6.0501,1.7616,NA,-40
"188",36.754,-74.8532,"2018-11-06 22:05:12.0",1,17.8698,31.3924,1.1193,0.0854,5.9598,1.7709,NA,-46
"189",36.7423,-74.8323,"2018-11-06 22:25:12.0",1,17.8357,31.6199,2.3111,0.0854,5.3277,1.7959,NA,-51
"190",36.7415,-74.8382,"2018-11-06 22:45:11.0",1,17.8326,31.4005,0.6897,0.1281,4.6956,1.7467,NA,-47
"191",36.7852,-74.8476,"2018-11-06 23:05:10.0",1,17.8343,31.3778,0.7865,0.0854,4.6956,1.8045,NA,-48
"192",36.8313,-74.856,"2018-11-06 23:25:10.0",1,17.7341,31.743,0.7381,0.1281,4.6956,1.7592,NA,-49
"193",36.8716,-74.8631,"2018-11-06 23:45:10.0",1,17.757,32.3791,0.7381,0.1281,4.515,1.6911,NA,-48
"194",36.9159,-74.8764,"2018-11-07 00:05:12.0",1,17.8248,32.8794,0.6897,0.1708,4.515,1.8135,NA,-47
"195",36.9567,-74.8914,"2018-11-07 00:25:11.0",1,18.0838,33.5144,0.7986,0.1708,4.2441,1.7313,NA,-47
"196",36.9951,-74.9133,"2018-11-07 00:45:11.0",1,18.1054,33.6296,0.5989,0.0854,4.2441,1.6453,NA,-47
"197",36.9815,-74.9124,"2018-11-07 01:05:11.0",1,18.0487,33.5519,0.6473,0.1281,4.0635,1.7881,NA,-42
"198",36.9854,-74.8651,"2018-11-07 01:25:10.0",1,18.751,34.2548,0.7139,0.0854,3.9732,1.7237,NA,-58
"199",36.9999,-74.8162,"2018-11-07 01:45:11.0",1,19.0715,34.4339,0.7502,0.1281,3.7926,1.6952,NA,-58
"200",37.0163,-74.7613,"2018-11-07 02:05:10.0",1,18.7031,34.1829,0.6534,0.0854,3.7926,1.8704,NA,-76
"201",37.0325,-74.7107,"2018-11-07 02:25:10.0",1,18.6719,34.1637,0.7139,0.0854,3.8378,1.8511,NA,-83
"202",37.047,-74.6597,"2018-11-07 02:45:10.0",1,18.7175,34.187,0.6413,0.1281,3.612,1.8478,NA,-236
"203",37.0574,-74.608,"2018-11-07 03:05:10.0",1,18.5322,34.0303,0.6171,0.1281,3.6572,1.8207,NA,-435
"204",37.0781,-74.5843,"2018-11-07 03:25:10.0",1,18.4716,34.0063,0.5929,0.1281,3.5217,1.8444,NA,-130
"205",37.1001,-74.5768,"2018-11-07 03:45:11.0",1,18.4927,34.012,0.6776,0.0854,3.3411,1.8331,NA,-143
"206",37.1385,-74.5527,"2018-11-07 04:05:11.0",1,18.5889,34.0617,0.5566,0.064,3.4766,1.7586,NA,-296
"207",37.1779,-74.5281,"2018-11-07 04:25:11.0",1,18.5584,34.0101,0.7078,0.1281,3.1605,1.912,NA,-332
