"","latitude","longitude","date","depth","temperature","salinity","chl_ctd","pc_ctd","cdom_ctd","chl_a676","X","Z"
"370",40.3987,-67.6524,"2018-08-25 11:27:31.0",4,24.0367,34.3704,0.0847,0.427,0.4515,NA,NA,-553
"371",40.3861,-67.6812,"2018-08-25 11:37:31.0",4,24.3976,34.3501,0.121,0.0427,NA,1.9623,NA,-379
"372",40.3818,-67.6955,"2018-08-25 11:47:31.0",4,24.3169,34.3264,0.1149,0.0427,9.8427,1.9719,NA,-194
"373",40.3701,-67.7023,"2018-08-25 11:57:31.0",4,24.4109,34.3422,0.1331,0.0427,7.3143,2.0993,NA,-237
"374",40.3703,-67.704,"2018-08-25 12:03:00.0",4,23.85,34.365,0.4,NA,NA,NA,NA,-237
"375",40.3708,-67.7063,"2018-08-25 12:07:31.0",4,24.087,34.3464,NA,0.0854,1.0836,2.0366,NA,-213
"376",40.372,-67.7116,"2018-08-25 12:17:31.0",4,24.1427,34.3433,0.5203,0.0427,0.9933,1.9986,NA,-187
"377",40.367,-67.7163,"2018-08-25 12:27:31.0",4,24.1975,34.3229,NA,0,1.1739,1.9648,NA,-194
"378",40.3405,-67.7123,"2018-08-25 12:37:32.0",4,23.7067,34.2327,0.1331,0.0854,2.0769,1.9557,NA,-425
"379",40.3174,-67.7087,"2018-08-25 12:47:32.0",4,23.6003,34.1769,0.1089,0,1.3545,1.9531,NA,-413
"380",40.2904,-67.7007,"2018-08-25 12:57:31.0",4,23.3604,34.2506,0.1331,0.0854,1.1739,1.9196,NA,-774
"381",40.2643,-67.692,"2018-08-25 13:07:31.0",4,23.3776,34.0787,0.1452,0.0854,2.5284,1.9408,NA,-857
"382",40.2443,-67.6873,"2018-08-25 13:17:31.0",4,23.5063,33.9796,NA,0.0427,1.1739,1.9466,NA,-1049
"383",40.2456,-67.688,"2018-08-25 13:26:00.0",4,23.2,34.005,0.45,NA,NA,NA,NA,-1045
"384",40.2466,-67.6886,"2018-08-25 13:27:31.0",4,23.5242,33.9765,0.3751,0.0427,1.0836,1.9623,NA,-991
"385",40.2482,-67.691,"2018-08-25 13:37:32.0",4,23.5154,33.9796,0.1875,0.0854,1.2642,1.9452,NA,-991
"386",40.2497,-67.6934,"2018-08-25 13:47:32.0",4,23.5305,33.9763,0.1573,0.064,2.7542,1.9446,NA,-1083
"387",40.2492,-67.6968,"2018-08-25 13:57:31.0",4,23.5581,33.9783,NA,0,1.0836,1.9172,NA,-1171
"388",40.2503,-67.732,"2018-08-25 14:07:31.0",4,23.4346,34.0939,0.1452,0.0854,1.1739,1.9031,NA,-999
"389",40.2553,-67.7717,"2018-08-25 14:17:32.0",4,23.3758,34.1314,0.121,0.0427,1.7609,1.8805,NA,-772
"390",40.2598,-67.8048,"2018-08-25 14:27:32.0",4,23.2784,34.2074,NA,0.0854,1.1739,1.8658,NA,-868
"391",40.2624,-67.844,"2018-08-25 14:37:32.0",4,23.4395,34.221,0.1452,0.064,1.1739,1.8567,NA,-1345
"392",40.2593,-67.8832,"2018-08-25 14:47:31.0",4,23.4992,34.1724,0.1694,0.0854,1.1739,1.8513,NA,-1223
"393",40.2559,-67.923,"2018-08-25 14:57:31.0",4,23.368,34.3002,0.0968,0.0427,1.2642,1.8468,NA,-708
"394",40.2526,-67.956,"2018-08-25 15:07:32.0",4,23.5394,34.2915,0.121,0.0427,1.0836,1.858,NA,-1029
"395",40.2486,-67.9974,"2018-08-25 15:17:33.0",4,23.7256,34.2734,0.0665,0.0854,6.0953,1.856,NA,-829
"396",40.2468,-68.0393,"2018-08-25 15:27:32.0",4,23.7705,34.1902,NA,0,0.903,1.8681,NA,-693
"397",40.2467,-68.0742,"2018-08-25 15:37:32.0",4,23.2715,33.8184,NA,0.0427,1.8963,1.8326,NA,-1221
"398",40.2472,-68.1151,"2018-08-25 15:47:32.0",4,22.8255,33.6127,0.1028,0.0854,9.3009,1.8165,NA,-1315
"399",40.247,-68.1551,"2018-08-25 15:57:32.0",4,22.8558,33.5331,0.242,0.0427,1.7157,1.7988,NA,-377
"400",40.2473,-68.1885,"2018-08-25 16:07:31.0",4,22.8286,33.5236,0.1089,0.0854,6.8628,1.8148,NA,-253
"401",40.2463,-68.2288,"2018-08-25 16:17:32.0",4,23.0889,33.5682,NA,0.0427,1.2642,1.7865,NA,-217
"402",40.2463,-68.2688,"2018-08-25 16:27:32.0",4,23.1235,33.5709,0.0907,0.0854,1.8963,1.7916,NA,-555
"403",40.2474,-68.3029,"2018-08-25 16:37:32.0",4,23.0776,33.6045,0.2541,0.0427,1.2642,1.7964,NA,-241
"404",40.2483,-68.3358,"2018-08-25 16:47:32.0",4,23.1641,33.5224,0.0968,0.0427,7.4046,1.784,NA,-183
"405",40.2472,-68.3314,"2018-08-25 16:57:33.0",4,23.1081,33.5448,0.0968,0.0427,7.9464,1.7977,NA,-186
"406",40.245,-68.3265,"2018-08-25 17:07:32.0",4,23.1108,33.5919,0.0968,0.0854,NA,1.7875,NA,-195
"407",40.2443,-68.3258,"2018-08-25 17:12:00.0",4,22.53,33.635,NA,NA,NA,NA,NA,-195
"408",40.2434,-68.3262,"2018-08-25 17:17:32.0",4,23.0738,33.7024,0.1149,0.0427,NA,1.8022,NA,-195
"409",40.2405,-68.3267,"2018-08-25 17:27:32.0",4,23.1264,33.7227,0.1028,0.0854,1.5351,1.8002,NA,-217
"410",40.2354,-68.3546,"2018-08-25 17:37:31.0",4,23.1328,33.5628,0.1089,0.0854,1.2642,1.7835,NA,-180
"411",40.2209,-68.4378,"2018-08-25 18:00:05.0",4,22.7419,33.6682,0.1694,0.064,1.1739,1.8569,NA,-170
"412",40.2146,-68.4694,"2018-08-25 18:10:05.0",4,22.0712,33.2713,0.1815,0.0854,1.2642,1.8449,NA,-204
"413",40.2053,-68.5066,"2018-08-25 18:20:05.0",4,20.9838,32.8536,0.2541,0.0427,1.3545,1.8225,NA,-441
"414",40.1963,-68.5418,"2018-08-25 18:30:04.0",4,21.287,32.5746,0.2299,0.1281,1.3545,1.7966,NA,-257
"415",40.1875,-68.5771,"2018-08-25 18:40:05.0",4,21.4063,32.4985,0.2117,0.064,1.5351,1.7772,NA,-174
"416",40.1804,-68.6063,"2018-08-25 18:50:05.0",4,21.8529,32.8113,0.1936,0.0854,1.2642,1.8312,NA,-164
"417",40.1782,-68.6113,"2018-08-25 19:00:05.0",4,21.9253,32.8257,0.2057,0.0854,1.1739,1.8028,NA,-163
"418",40.1741,-68.6129,"2018-08-25 19:10:05.0",4,22.9231,33.3798,0.121,0.0854,1.2642,1.8171,NA,-162
"419",40.1678,-68.647,"2018-08-25 19:20:06.0",4,23.4532,33.5582,0.1391,0.1067,0.9933,1.8781,NA,-161
"420",40.1615,-68.6775,"2018-08-25 19:30:06.0",4,23.5208,33.6085,0.121,0,1.0836,1.8595,NA,-161
"421",40.153,-68.7139,"2018-08-25 19:40:05.0",4,23.3597,33.5147,0.1573,0.0427,0.9933,1.8367,NA,-161
"422",40.1449,-68.7501,"2018-08-25 19:50:05.0",4,23.3271,33.4688,0.1331,0.1281,1.3545,1.8294,NA,-161
"423",40.1375,-68.7802,"2018-08-25 20:00:05.0",4,23.3383,33.4953,0.1452,0.0854,1.1739,1.8504,NA,-164
"424",40.1279,-68.817,"2018-08-25 20:10:05.0",4,23.2925,33.4606,0.1331,0,1.2642,1.8436,NA,-247
"425",40.1185,-68.8545,"2018-08-25 20:20:06.0",4,23.2619,33.4193,0.1694,0.1281,1.1739,1.8284,NA,-216
"426",40.1091,-68.8913,"2018-08-25 20:30:05.0",4,22.9744,33.2788,0.1815,0.0427,0.9482,1.8356,NA,-171
"427",40.1018,-68.9217,"2018-08-25 20:40:05.0",4,22.3468,32.9336,0.1815,0.064,1.1739,1.7774,NA,-161
"428",40.0932,-68.9586,"2018-08-25 20:50:05.0",4,22.4899,33.1342,0.1936,0.1281,1.2642,1.8013,NA,-164
"429",40.034,-69.1941,"2018-08-25 22:00:50.0",4,23.0391,33.4611,0.1331,0.0427,1.1739,1.7494,NA,-173
"430",40.0251,-69.2298,"2018-08-25 22:10:50.0",4,23.1031,33.4401,0.1452,0.064,1.1739,1.7505,NA,-153
"431",40.0168,-69.2659,"2018-08-25 22:20:50.0",4,22.9516,33.208,0.1573,0.0854,1.0836,1.7422,NA,-135
"432",40.0086,-69.3022,"2018-08-25 22:30:50.0",4,22.9469,33.2434,0.1452,0.0854,1.1287,1.7926,NA,-121
"433",40.0024,-69.3324,"2018-08-25 22:40:50.0",4,23.0057,33.3277,0.1331,0.0427,1.1739,1.775,NA,-119
"434",39.997,-69.341,"2018-08-25 22:50:51.0",4,22.7824,33.3091,0.1452,0.0854,1.2642,1.7951,NA,-110
"435",39.9959,-69.3357,"2018-08-25 23:00:50.0",4,22.7523,33.3075,0.1694,0.0854,1.219,1.7957,NA,-112
"436",40.0103,-69.3217,"2018-08-25 23:10:50.0",4,22.8666,33.1328,0.1452,0,1.1739,1.7903,NA,-114
"437",40.0328,-69.3012,"2018-08-25 23:20:50.0",4,22.5348,33.2272,0.1694,0,1.2642,1.7829,NA,-109
"438",40.0554,-69.2811,"2018-08-25 23:30:50.0",4,23.1985,33.8717,0.121,0.0854,1.2642,1.8641,NA,-108
"439",40.0776,-69.2613,"2018-08-25 23:40:50.0",4,23.2893,33.599,0.121,0.0427,1.1739,1.875,NA,-111
"440",40.082,-69.2545,"2018-08-25 23:50:50.0",4,22.9906,33.5129,0.1452,0.0427,1.2642,1.8631,NA,-111
"441",40.0788,-69.2516,"2018-08-26 00:00:50.0",4,22.9631,33.4983,0.1573,0.0854,1.2642,1.8863,NA,-115
"442",40.0961,-69.2593,"2018-08-26 00:10:50.0",4,22.8076,33.4248,0.1573,0.0854,1.1739,1.8788,NA,-105
"443",40.1174,-69.271,"2018-08-26 00:20:50.0",4,22.8374,33.4246,0.1573,0.0854,1.2642,1.8517,NA,-100
"444",40.1432,-69.2834,"2018-08-26 00:30:50.0",4,22.9989,33.4761,0.1452,0.0427,1.1739,1.8612,NA,-95
"445",40.1689,-69.2962,"2018-08-26 00:40:50.0",4,23.0301,33.5789,0.1694,0.0854,1.219,1.8953,NA,-92
"446",40.195,-69.3098,"2018-08-26 00:50:50.0",4,23.0389,33.5525,0.1815,0,1.3545,1.8616,NA,-91
"447",40.2169,-69.3211,"2018-08-26 01:00:50.0",4,21.5149,32.5348,0.2904,0.064,1.3545,1.7653,NA,-89
"448",40.2426,-69.3359,"2018-08-26 01:10:50.0",4,20.9165,32.2692,0.4114,0.0427,1.4448,1.8115,NA,-87
"449",40.2484,-69.3354,"2018-08-26 01:20:50.0",4,20.7465,32.2564,0.4295,0.0854,1.3545,1.7949,NA,-84
"450",40.2474,-69.3311,"2018-08-26 01:30:50.0",4,20.679,32.2549,0.4356,0.0854,1.2642,1.7956,NA,-85
"451",40.2472,-69.3459,"2018-08-26 01:40:51.0",4,20.9601,32.269,0.3872,0.0427,1.6254,1.7797,NA,-84
"452",40.2436,-69.3823,"2018-08-26 01:50:51.0",4,20.8462,32.2315,0.3872,0.0427,1.3997,1.7618,NA,-83
"453",40.2391,-69.4187,"2018-08-26 02:00:50.0",4,21.0089,32.232,0.3751,0.064,1.5351,1.7562,NA,-81
"454",40.2361,-69.4499,"2018-08-26 02:10:50.0",4,21.1922,32.2666,0.3146,0.0214,1.806,1.7461,NA,-78
"455",40.2341,-69.4878,"2018-08-26 02:20:50.0",4,21.2858,32.3209,0.2662,0.0427,1.3094,1.7246,NA,-80
"456",40.2323,-69.5261,"2018-08-26 02:30:50.0",4,21.4373,32.3287,0.242,0.0214,1.49,1.7466,NA,-82
"457",40.231,-69.5582,"2018-08-26 02:40:50.0",4,21.6653,32.3964,0.2843,0.1281,1.0836,1.7527,NA,-79
"458",40.2294,-69.5974,"2018-08-26 02:50:50.0",4,22.0461,32.3595,0.2662,0,1.3545,1.7688,NA,-80
"459",40.2278,-69.6365,"2018-08-26 03:00:50.0",4,21.9187,32.2827,0.2541,0.0854,1.3545,1.7538,NA,-84
"460",40.2254,-69.6763,"2018-08-26 03:10:50.0",4,21.8937,32.221,0.242,0.0427,1.4448,1.738,NA,-82
"461",40.2227,-69.7092,"2018-08-26 03:20:50.0",4,21.4828,32.322,0.2299,0.0854,1.2642,1.7505,NA,-86
"462",40.2205,-69.7476,"2018-08-26 03:30:50.0",4,21.5276,32.3507,0.2178,0.0854,1.5351,1.7532,NA,-87
"463",40.2181,-69.7866,"2018-08-26 03:40:50.0",4,21.6346,32.4418,0.1936,0.0854,1.3545,1.7481,NA,-89
"464",40.2131,-69.8576,"2018-08-26 04:00:50.0",4,21.4911,32.3903,0.1694,0,1.7157,1.7785,NA,-92
"465",40.21,-69.8972,"2018-08-26 04:10:50.0",4,21.4474,32.3997,0.1815,0.0427,1.6254,1.7978,NA,-93
"466",40.2081,-69.9312,"2018-08-26 04:20:50.0",4,21.1907,32.4573,0.1815,0.0427,1.4448,1.8001,NA,-94
"467",40.2058,-69.972,"2018-08-26 04:30:50.0",4,21.4307,32.4133,0.2057,0.0854,1.4448,1.8115,NA,-94
"468",40.2029,-70.0129,"2018-08-26 04:40:50.0",4,21.3568,32.4101,0.1936,0,1.4448,1.7926,NA,-98
"469",40.2,-70.0541,"2018-08-26 04:50:51.0",4,21.4922,32.407,0.2057,0.064,1.2642,1.8249,NA,-99
"470",40.1974,-70.0888,"2018-08-26 05:00:51.0",4,21.4754,32.4306,0.2057,0.0427,1.3545,1.8096,NA,-101
"471",40.1932,-70.1302,"2018-08-26 05:10:51.0",4,21.8388,32.5511,0.1694,0.0854,1.219,1.8256,NA,-102
"472",40.1883,-70.1712,"2018-08-26 05:20:51.0",4,22.0778,32.6422,0.1694,0.0854,1.1739,1.8179,NA,-102
"473",40.1866,-70.206,"2018-08-26 05:30:51.0",4,22.369,32.6771,0.1452,0.0427,1.3094,1.8306,NA,-103
"474",40.1853,-70.2478,"2018-08-26 05:40:51.0",4,22.421,32.6727,0.1512,0.0854,1.1739,1.8385,NA,-104
"475",40.1843,-70.289,"2018-08-26 05:50:51.0",4,22.3524,32.6591,0.1452,0.0854,1.1739,1.847,NA,-108
"476",40.1822,-70.3227,"2018-08-26 06:00:51.0",4,22.6182,32.7317,0.127,0.064,1.3094,1.855,NA,-110
"477",40.1794,-70.3633,"2018-08-26 06:10:51.0",4,22.633,32.8449,0.1573,0.0427,1.0836,1.8539,NA,-114
"478",40.1767,-70.4049,"2018-08-26 06:20:51.0",4,22.7578,32.9536,0.1452,0.0427,1.1739,1.8351,NA,-114
"479",40.1741,-70.4392,"2018-08-26 06:30:51.0",4,22.7364,33.0016,0.1573,0.0854,1.0385,1.8604,NA,-117
"480",40.1717,-70.48,"2018-08-26 06:40:51.0",4,22.6717,33.1598,0.1573,0.0427,1.2642,1.8431,NA,-118
"481",40.1688,-70.5208,"2018-08-26 06:50:51.0",4,22.7616,33.2934,0.1694,0,1.0836,1.8843,NA,-119
"482",40.1659,-70.5539,"2018-08-26 07:00:51.0",4,22.5885,33.2722,0.1815,0.1281,1.1739,1.8643,NA,-120
"483",40.1649,-70.5885,"2018-08-26 07:10:51.0",4,22.9229,33.1695,0.1694,0.0427,1.0836,1.8869,NA,-119
"484",40.1635,-70.5834,"2018-08-26 07:20:51.0",4,22.8705,33.2135,0.1573,0.0427,1.3545,1.8829,NA,-119
"485",40.1624,-70.5798,"2018-08-26 07:30:51.0",4,22.6446,33.2621,0.1754,0.0427,1.1739,1.876,NA,-122
"486",40.1429,-70.5832,"2018-08-26 07:40:51.0",4,22.8887,33.0845,0.1694,0.0427,1.2642,1.8739,NA,-120
"487",40.1139,-70.5906,"2018-08-26 07:50:51.0",4,22.9953,33.0587,0.1452,0,1.4448,1.8821,NA,-124
"488",40.0842,-70.5978,"2018-08-26 08:00:51.0",4,23.0241,33.0434,0.1694,0.0427,1.1739,1.8884,NA,-127
"489",40.0597,-70.6038,"2018-08-26 08:10:51.0",4,22.9562,33.0411,0.1815,0.0427,1.3545,1.9138,NA,-126
"490",40.0378,-70.6074,"2018-08-26 08:20:51.0",4,22.9393,33.0554,0.1754,0.0427,1.2642,1.9011,NA,-166
"491",40.0376,-70.6069,"2018-08-26 08:24:00.0",4,22.62,33.081,0.54,NA,NA,NA,NA,-166
"492",40.0373,-70.6076,"2018-08-26 08:30:51.0",4,22.9352,33.0555,0.1815,0.0854,1.1739,1.8527,NA,-173
"493",40.0371,-70.6098,"2018-08-26 08:40:51.0",4,22.8993,33.0561,0.1815,0.0854,1.4448,1.8659,NA,-173
"494",40.0209,-70.6075,"2018-08-26 08:50:51.0",4,22.6245,32.8586,0.1694,0.0427,1.4448,1.8761,NA,-192
"495",39.9993,-70.6157,"2018-08-26 09:00:51.0",4,22.6454,32.8028,0.1694,0.0427,1.2642,1.8388,NA,-246
"496",39.9759,-70.6067,"2018-08-26 09:10:51.0",4,23.0543,32.9965,0.1815,0.0427,1.1739,1.8987,NA,-292
"497",39.9525,-70.611,"2018-08-26 09:20:50.0",4,23.2849,33.1615,0.1694,0,1.2642,1.9301,NA,-354
"498",39.924,-70.6191,"2018-08-26 09:30:50.0",4,23.2949,33.1405,0.1452,0,1.2642,1.9028,NA,-435
"499",39.8956,-70.6273,"2018-08-26 09:40:50.0",4,23.6664,33.4066,0.1573,0.064,1.1739,1.9383,NA,-528
"500",39.8714,-70.6303,"2018-08-26 09:50:50.0",4,24.216,33.6343,0.1694,0,1.2642,1.9557,NA,-642
"501",39.8424,-70.6298,"2018-08-26 10:00:50.0",4,24.2558,33.5459,0.1694,0.0427,1.1287,1.9533,NA,-778
"502",39.8301,-70.6258,"2018-08-26 10:10:50.0",4,24.211,33.61,0.1694,0.0427,1.0836,1.9298,NA,-910
"503",39.83,-70.6215,"2018-08-26 10:20:50.0",4,24.1989,33.5961,0.1573,0.0427,1.1739,1.9691,NA,-917
"504",39.8297,-70.6171,"2018-08-26 10:30:50.0",4,24.1776,33.6447,0.1573,0.0427,1.0836,1.9458,NA,-915
"505",39.8297,-70.6169,"2018-08-26 10:33:00.0",4,23.87,33.723,0.44,NA,NA,NA,NA,-915
"506",39.8293,-70.6162,"2018-08-26 10:40:52.0",4,24.1576,33.6899,0.1573,0.0854,1.2642,1.9587,NA,-914
"507",39.8289,-70.6176,"2018-08-26 10:50:52.0",4,24.1584,33.6966,0.1452,0.0427,1.0836,1.9485,NA,-954
"508",39.8285,-70.6183,"2018-08-26 11:00:51.0",4,24.1423,33.6943,0.1512,0,0.9933,1.9429,NA,-954
"509",39.833,-70.6241,"2018-08-26 11:10:51.0",4,24.1955,33.5854,0.1694,0.0427,1.1287,1.9512,NA,-917
"510",39.85,-70.6538,"2018-08-26 11:20:52.0",4,24.3272,33.5359,0.1815,0.0427,1.0836,1.9876,NA,-740
"511",39.8638,-70.6786,"2018-08-26 11:30:52.0",4,24.3312,33.566,0.1573,0,1.0385,1.949,NA,-688
"512",39.88,-70.7076,"2018-08-26 11:40:51.0",4,24.4022,33.6731,0.1452,-0.0427,1.4448,1.9848,NA,-667
"513",39.8961,-70.7358,"2018-08-26 11:50:51.0",4,24.354,33.6743,0.121,0,1.2642,1.9799,NA,-602
"514",39.9124,-70.7648,"2018-08-26 12:00:51.0",4,23.7373,33.2576,0.1694,0.0427,1.1739,1.9517,NA,-518
"515",39.9255,-70.7889,"2018-08-26 12:10:51.0",4,23.4391,33.0462,0.1391,0.0427,1.2642,1.9278,NA,-479
"516",39.9417,-70.8182,"2018-08-26 12:20:51.0",4,23.1611,32.8672,0.1815,0.0427,0.9933,1.9012,NA,-475
"517",39.958,-70.8472,"2018-08-26 12:30:51.0",4,23.1834,32.8524,0.1573,0.0427,1.3545,1.9202,NA,-398
"518",39.9718,-70.8718,"2018-08-26 12:40:51.0",4,22.9349,32.7935,0.1452,0.0214,1.4448,1.8947,NA,-356
"519",39.988,-70.9008,"2018-08-26 12:50:51.0",4,22.8133,32.7889,0.1694,0.0854,1.2642,1.8668,NA,-317
"520",40.0046,-70.9302,"2018-08-26 13:00:51.0",4,22.7789,32.8235,0.1815,0.0427,1.3545,1.8823,NA,-281
"521",40.0213,-70.9609,"2018-08-26 13:10:51.0",4,22.7928,32.8199,0.1694,-0.0427,1.3545,1.8683,NA,-254
"522",40.0341,-70.9881,"2018-08-26 13:20:51.0",4,22.8342,32.7719,0.1573,-0.0427,1.4448,1.8602,NA,-252
"523",40.0479,-71.0227,"2018-08-26 13:30:51.0",4,22.6301,32.6461,0.1573,0.0427,1.3997,1.8559,NA,-240
"524",40.0657,-71.0544,"2018-08-26 13:40:51.0",4,22.5339,32.6679,0.1452,0,1.1739,1.8621,NA,-208
"525",40.0807,-71.081,"2018-08-26 13:50:51.0",4,22.7281,32.8207,0.1452,0.0427,1.2642,1.8713,NA,-191
"526",40.0984,-71.1126,"2018-08-26 14:00:51.0",4,22.4868,32.7318,0.1452,0.0427,1.1739,1.8566,NA,-167
"527",40.1171,-71.1403,"2018-08-26 14:10:51.0",4,22.9434,32.9587,0.127,0.0427,1.3545,1.8772,NA,-155
"528",40.1194,-71.1449,"2018-08-26 14:20:51.0",4,22.9175,32.957,0.1573,0.0427,1.2642,1.877,NA,-154
"529",40.1176,-71.145,"2018-08-26 14:30:51.0",4,22.9038,32.9572,0.1452,0.0854,0.9933,1.8707,NA,-154
"530",40.1171,-71.1591,"2018-08-26 14:40:51.0",4,22.9449,32.9142,0.1331,0.0427,1.2642,1.8709,NA,-156
"531",40.1185,-71.1987,"2018-08-26 14:50:50.0",4,22.3269,32.5802,0.1512,0.0854,1.219,1.8434,NA,-147
"532",40.1205,-71.2381,"2018-08-26 15:00:50.0",4,22.4576,32.5969,0.1694,0.0854,1.2642,1.8674,NA,-132
"533",40.1234,-71.2705,"2018-08-26 15:10:50.0",4,22.5063,32.5835,0.1573,0.0427,1.1739,1.8569,NA,-116
"534",40.1424,-71.2967,"2018-08-26 15:20:52.0",4,22.7778,32.6017,0.121,0.1281,1.3545,1.8473,NA,-97
"535",40.1617,-71.3216,"2018-08-26 15:30:50.0",4,23.0746,32.6663,0.1331,0.1281,1.2642,1.8828,NA,-91
"536",40.1812,-71.3466,"2018-08-26 15:40:52.0",4,23.2542,32.6751,0.121,0.0854,1.3545,1.8778,NA,-89
"537",40.1974,-71.3658,"2018-08-26 15:50:50.0",4,23.2232,32.6674,0.1331,0.0427,1.3545,1.8694,NA,-88
"538",40.2178,-71.3891,"2018-08-26 16:00:51.0",4,23.1255,32.6513,0.1452,0.0854,1.1739,1.8523,NA,-88
"539",40.2387,-71.4132,"2018-08-26 16:10:51.0",4,23.0239,32.6628,0.1694,0.0427,1.2642,1.8707,NA,-83
"540",40.2595,-71.4376,"2018-08-26 16:20:51.0",4,23.5725,32.474,0.1331,-0.064,1.2642,1.9382,NA,-82
"541",40.2767,-71.4584,"2018-08-26 16:30:51.0",4,23.6001,32.4925,0.1573,0.0427,1.1739,1.9396,NA,-81
"542",40.2974,-71.4829,"2018-08-26 16:40:51.0",4,23.5415,32.4731,0.121,0,1.3545,1.9402,NA,-81
"543",40.3172,-71.5086,"2018-08-26 16:50:50.0",4,23.4302,32.4818,0.1573,0.0214,1.219,1.9361,NA,-80
"544",40.333,-71.5309,"2018-08-26 17:00:50.0",4,23.4713,32.7259,0.1331,0.0214,1.1739,1.8743,NA,-79
"545",40.3512,-71.5584,"2018-08-26 17:10:50.0",4,23.9019,32.8813,0.1089,0.0854,0.9933,1.8728,NA,-79
"546",40.3687,-71.5867,"2018-08-26 17:20:50.0",4,23.8477,32.6101,0.1573,0.0427,1.1739,1.914,NA,-82
"547",40.3855,-71.6162,"2018-08-26 17:30:51.0",4,24.1406,32.5434,0.1452,0.0427,1.2642,1.9359,NA,-78
"548",40.3991,-71.6411,"2018-08-26 17:40:52.0",4,24.3355,32.4661,0.1331,0.0427,1.2642,1.9292,NA,-77
"549",40.4064,-71.6662,"2018-08-26 17:50:51.0",4,24.7125,32.5636,0.0968,0.0854,1.1739,1.9945,NA,-76
"550",40.4082,-71.6617,"2018-08-26 18:00:51.0",4,24.7135,32.5549,0.1089,0.0427,1.2642,1.95,NA,-76
"551",40.4083,-71.6615,"2018-08-26 18:04:08.0",4,23.93,32.516,NA,NA,NA,NA,NA,-76
"552",40.4089,-71.6596,"2018-08-26 18:10:51.0",4,24.5663,32.5173,0.127,0.0427,1.1739,1.9631,NA,-76
"553",40.4109,-71.6569,"2018-08-26 18:20:51.0",4,24.7195,32.5474,0.1331,0.0854,1.1739,1.9514,NA,-75
"554",40.4118,-71.6515,"2018-08-26 18:30:51.0",4,24.512,32.4823,0.1331,0.0427,1.2642,1.9372,NA,-75
"555",40.3938,-71.6764,"2018-08-26 18:40:50.0",4,24.7248,32.5629,0.1089,0.064,1.2642,1.9375,NA,-77
"556",40.3738,-71.7062,"2018-08-26 18:50:50.0",4,24.8349,32.5028,0.0968,0.1281,1.1739,2.0099,NA,-76
"557",40.3552,-71.7277,"2018-08-26 19:00:51.0",4,24.8892,32.569,0.0786,0.0854,1.3545,1.9492,NA,-75
"558",40.333,-71.7497,"2018-08-26 19:10:51.0",4,24.6535,32.5409,0.121,0.0854,1.1739,1.947,NA,-71
"559",40.3349,-71.7528,"2018-08-26 19:20:51.0",4,24.6314,32.5453,0.1331,0.0427,1.2642,1.9243,NA,-71
"560",40.3391,-71.7527,"2018-08-26 19:30:51.0",4,24.5643,32.5493,0.1452,0.0854,1.1739,1.93,NA,-71
"561",40.3405,-71.7532,"2018-08-26 19:40:51.0",4,24.6149,32.556,0.1331,0.0854,1.2642,1.9299,NA,-71
"562",40.3421,-71.7532,"2018-08-26 19:50:52.0",4,24.6344,32.5637,0.1331,0.0854,1.1739,1.9351,NA,-72
"563",40.3396,-71.7528,"2018-08-26 19:52:00.0",4,24.11,32.589,0.42,NA,NA,NA,NA,-71
"564",40.3428,-71.7517,"2018-08-26 20:00:52.0",4,24.6268,32.5669,0.121,0.0854,1.1739,1.9386,NA,-72
"565",40.343,-71.7498,"2018-08-26 20:10:51.0",4,24.6387,32.5693,0.127,0.064,1.3545,1.9256,NA,-71
"566",40.3331,-71.7642,"2018-08-26 20:20:51.0",4,24.5675,32.5507,0.1452,0.1067,1.1739,1.8925,NA,-70
"567",40.3124,-71.789,"2018-08-26 20:30:51.0",4,24.5112,32.5226,0.1452,0.0427,1.1739,1.9073,NA,-71
"568",40.2907,-71.8128,"2018-08-26 20:40:51.0",4,24.4696,32.5188,0.1452,0.0427,1.2642,1.893,NA,-72
"569",40.2699,-71.8379,"2018-08-26 20:50:51.0",4,24.35,32.4804,0.1815,0.1281,1.1739,1.8941,NA,-71
"570",40.2529,-71.8593,"2018-08-26 21:00:51.0",4,24.2655,32.4671,0.1815,0.0427,1.0836,1.8961,NA,-73
"571",40.2324,-71.885,"2018-08-26 21:10:51.0",4,24.1394,32.4753,0.1936,0.0854,1.0836,1.9027,NA,-72
"572",40.2123,-71.911,"2018-08-26 21:20:51.0",4,23.9646,32.5087,0.1694,0.0854,1.1739,1.8646,NA,-72
"573",40.1006,-72.0578,"2018-08-26 22:20:23.0",4,24.4777,32.7244,0.1331,0.0854,1.2642,1.8637,NA,-70
"574",40.0804,-72.0824,"2018-08-26 22:30:23.0",4,24.4355,32.7308,0.1331,0.0427,1.1739,1.9043,NA,-70
"575",40.0815,-72.0884,"2018-08-26 22:40:23.0",4,24.4227,32.7313,0.1452,0.0854,1.1739,1.9026,NA,-71
"576",40.0859,-72.0921,"2018-08-26 22:50:23.0",4,24.3719,32.7301,0.1452,0.0854,1.219,1.8973,NA,-71
"577",40.1024,-72.1192,"2018-08-26 23:00:23.0",4,24.4046,32.7377,0.1331,0.0427,1.2642,1.9029,NA,-69
"578",40.1195,-72.1489,"2018-08-26 23:10:23.0",4,24.607,32.5887,0.1452,0.0854,1.2642,1.8985,NA,-67
