"","latitude","longitude","date","depth","temperature","salinity","chl_ctd","pc_ctd","cdom_ctd","chl_a676","X","Z"
"36",40.7089,-71.6672,"2019-10-16 02:14:52.0",5,17.5675,32.7514,2.9766,0.7259,2.5284,2.4848,NA,-69
"37",40.697,-71.689,"2019-10-16 02:24:53.0",5,17.8232,32.7638,3.4727,0.6405,6.2307,2.7879,NA,-67
"38",40.6756,-71.717,"2019-10-16 02:34:51.0",5,17.744,32.7113,2.7588,0.0427,NA,2.8161,NA,-63
"39",40.6565,-71.7391,"2019-10-16 02:44:52.0",5,17.623,32.7022,1.1314,0.6405,2.4381,2.49,NA,-61
"40",40.6374,-71.7617,"2019-10-16 02:54:52.0",5,17.6104,32.7455,1.3068,0.5978,22.3944,2.7591,NA,-61
"41",40.6186,-71.785,"2019-10-16 03:04:53.0",5,17.7321,32.8481,NA,0.6832,17.6085,2.9628,NA,-60
"42",40.5997,-71.8087,"2019-10-16 03:14:52.0",5,17.7827,33.2068,NA,0.3416,1.7157,2.5744,NA,-61
"43",40.5825,-71.833,"2019-10-16 03:24:52.0",5,18.0484,33.3591,1.3673,0.6405,22.9362,2.5518,NA,-60
"44",40.5813,-71.836,"2019-10-16 03:34:53.0",5,17.7404,33.2918,3.0734,0.1494,22.9362,2.5538,NA,-59
"45",40.5833,-71.8288,"2019-10-16 03:44:52.0",5,17.8383,33.3285,2.9705,0.6405,3.4766,2.594,NA,-61
"46",40.6,-71.8461,"2019-10-16 03:54:53.0",5,16.9932,32.8761,2.9161,0.064,9.933,2.138,NA,-61
"47",40.6191,-71.868,"2019-10-16 04:04:52.0",5,17.5993,32.8157,1.089,0.6405,2.5284,2.9411,NA,-54
"48",40.6381,-71.891,"2019-10-16 04:14:52.0",5,17.6252,32.6531,NA,0.0427,23.1168,2.9425,NA,-52
"49",40.6575,-71.9132,"2019-10-16 04:24:53.0",5,17.7071,32.4657,3.0371,0.6405,3.7023,3.3137,NA,-50
"50",40.6656,-71.9156,"2019-10-16 04:34:51.0",5,17.4716,32.3849,3.2065,0.0214,23.5683,3.678,NA,-50
"51",40.6684,-71.92,"2019-10-16 04:44:53.0",5,17.4966,32.3558,3.0673,0.5978,2.0318,3.77,NA,-50
"52",40.6658,-71.9542,"2019-10-16 04:54:51.0",5,17.657,32.3523,1.2826,0.7046,21.8526,3.9865,NA,-50
"53",40.6645,-71.9889,"2019-10-16 05:04:53.0",5,17.6529,32.3005,NA,0.2349,24.2907,4.4879,NA,-50
"54",40.6642,-72.0239,"2019-10-16 05:14:52.0",5,17.6518,32.1266,3.4787,0.6832,22.575,4.4627,NA,-48
"55",40.6642,-72.0592,"2019-10-16 05:24:53.0",5,17.6318,32.0369,3.4545,0.6832,19.7757,4.2194,NA,-49
"56",40.6643,-72.0942,"2019-10-16 05:34:52.0",5,17.6325,31.7304,NA,0.3416,19.5048,3.9708,NA,-49
"57",40.6643,-72.1286,"2019-10-16 05:44:52.0",5,17.9525,31.6468,3.0976,0.5765,25.0583,3.4892,NA,-48
"58",40.6644,-72.1636,"2019-10-16 05:54:52.0",5,18.0097,31.6517,3.4969,0.7259,20.9496,3.7496,NA,-45
"59",40.6642,-72.1982,"2019-10-16 06:04:53.0",5,18.033,31.671,3.6421,0.5124,20.3626,3.8403,NA,-45
"60",40.6644,-72.2325,"2019-10-16 06:14:52.0",5,17.9982,31.7199,1.2947,0.2135,25.284,3.5186,NA,-45
"61",40.6646,-72.2668,"2019-10-16 06:24:51.0",5,18.0079,31.8486,NA,0.427,26.6837,3.7604,NA,-46
"62",40.6649,-72.3006,"2019-10-16 06:34:51.0",5,18.1388,31.9415,NA,0.5551,17.5182,3.7672,NA,-45
"63",40.6648,-72.3352,"2019-10-16 06:44:51.0",5,18.1499,31.8941,1.7848,0.1281,12.7323,3.7685,NA,-42
"64",40.6646,-72.3706,"2019-10-16 06:54:52.0",5,18.1152,31.7177,3.6239,0.7259,NA,3.886,NA,-38
"65",40.6642,-72.4062,"2019-10-16 07:04:52.0",5,18.2415,31.5816,2.3716,0.6191,22.575,3.7769,NA,-39
"66",40.6643,-72.4417,"2019-10-16 07:14:52.0",5,18.2653,31.5008,3.6905,0.5978,23.2071,4.0957,NA,-40
"67",40.6642,-72.4769,"2019-10-16 07:24:52.0",5,18.4887,31.4373,3.2609,0.5124,17.2021,3.627,NA,-38
"68",40.6617,-72.4947,"2019-10-16 07:34:52.0",5,18.28,31.4438,1.8997,0.5337,9.2106,3.5804,NA,-36
"69",40.6561,-72.5029,"2019-10-16 07:44:52.0",5,18.2846,31.4569,1.1374,0.5765,NA,3.2659,NA,-37
"70",40.6571,-72.5436,"2019-10-16 07:54:52.0",5,18.2927,31.4926,NA,0.2989,21.4462,4.1004,NA,-35
"71",40.6576,-72.5712,"2019-10-16 08:04:52.0",5,18.4811,31.4617,3.0855,0.1708,13.1838,3.5807,NA,-35
"72",40.6582,-72.6058,"2019-10-16 08:14:52.0",5,18.3922,31.4914,1.1253,0.7259,7.3143,3.6972,NA,-32
"73",40.6591,-72.64,"2019-10-16 08:24:51.0",5,18.2061,31.5649,0.9075,0.1281,23.2523,3.4356,NA,-32
"74",40.6601,-72.6807,"2019-10-16 08:34:52.0",5,18.3118,31.5427,3.0129,0.1067,7.7207,3.5693,NA,-31
"75",40.6603,-72.7083,"2019-10-16 08:44:52.0",5,18.3875,31.5077,0.968,0.6405,10.2942,3.1923,NA,-31
"76",40.6606,-72.7425,"2019-10-16 08:54:52.0",5,18.4269,31.5216,NA,0.5551,23.3425,3.8073,NA,-30
"77",40.661,-72.7769,"2019-10-16 09:04:52.0",5,18.6086,31.5133,3.2065,0.1708,18.376,3.6533,NA,-30
"78",40.6614,-72.8111,"2019-10-16 09:14:52.0",5,18.6502,31.4289,NA,0.6405,13.4547,3.873,NA,-29
"79",40.6619,-72.8455,"2019-10-16 09:24:52.0",5,18.7081,31.3835,1.5488,0.3843,23.2974,3.6561,NA,-27
"80",40.6626,-72.8865,"2019-10-16 09:34:52.0",5,18.7579,31.3736,3.2549,0.3843,8.8494,3.9545,NA,-24
"81",40.6631,-72.9137,"2019-10-16 09:44:51.0",5,18.743,31.3649,3.0673,0.0854,11.739,4.343,NA,-22
"82",40.6636,-72.948,"2019-10-16 09:54:52.0",5,18.6468,31.3072,NA,0.6832,3.7926,4.8441,NA,-19
"83",40.664,-72.9819,"2019-10-16 10:04:53.0",5,18.3593,31.2472,3.4061,0,18.5115,5.6184,NA,-16
"84",40.6592,-72.9886,"2019-10-16 10:14:52.0",5,18.1668,31.2336,1.2584,0.6405,14.5383,5.3817,NA,-16
"85",40.6471,-72.9837,"2019-10-16 10:24:53.0",5,18.4184,31.2203,1.6154,0.2135,23.478,5.685,NA,-18
"86",40.6278,-72.9644,"2019-10-16 10:34:52.0",5,18.5575,31.2605,3.2307,0.1494,NA,5.0457,NA,-21
"87",40.6084,-72.9451,"2019-10-16 10:44:53.0",5,18.6436,31.3278,1.5851,0.6832,21.0399,4.8414,NA,-24
"88",40.5889,-72.9259,"2019-10-16 10:54:52.0",5,18.7616,31.3882,1.7666,0.0427,23.6586,4.3981,NA,-26
"89",40.5788,-72.9161,"2019-10-16 11:04:53.0",5,18.6547,31.4322,3.0976,0.2135,5.9598,4.3843,NA,-28
"90",40.5729,-72.9112,"2019-10-16 11:14:51.0",5,18.6131,31.4375,1.1616,0.6405,23.794,3.8625,NA,-30
"91",40.554,-72.8918,"2019-10-16 11:24:52.0",5,18.5968,31.4175,2.7346,0.0854,20.1369,3.6614,NA,-33
"92",40.5349,-72.8719,"2019-10-16 11:34:53.0",5,18.5734,31.5003,NA,0.6405,3.2508,3.4934,NA,-35
"93",40.5158,-72.8522,"2019-10-16 11:44:51.0",5,18.5767,31.5621,1.1495,0.0854,23.0265,3.4145,NA,-37
"94",40.4963,-72.8329,"2019-10-16 11:54:52.0",5,18.374,31.6091,3.2791,0.0854,NA,3.5095,NA,-37
"95",40.4769,-72.8138,"2019-10-16 12:04:52.0",5,18.1004,31.5903,1.2161,0.6832,18.4212,4.6534,NA,-41
"96",40.4579,-72.7946,"2019-10-16 12:14:52.0",5,18.1065,31.5797,NA,0.0854,18.6018,4.3705,NA,-40
"97",40.4386,-72.7758,"2019-10-16 12:24:52.0",5,18.0925,31.5752,0.9075,0.5551,19.5951,3.9637,NA,-41
"98",40.4194,-72.7564,"2019-10-16 12:35:20.0",5,18.0532,31.6354,NA,0.1281,13.2741,4.3876,NA,-45
"99",40.4004,-72.7369,"2019-10-16 12:45:14.0",5,17.9465,32.07,NA,0.3202,NA,5.7066,NA,-45
"100",40.3813,-72.7176,"2019-10-16 12:55:14.0",5,18.0473,32.0747,NA,0.1708,26.9094,5.1194,NA,-46
"101",40.3622,-72.6993,"2019-10-16 13:05:14.0",5,18.1396,32.2128,2.6136,0.1281,23.6586,5.44,NA,-47
"102",40.3434,-72.6804,"2019-10-16 13:15:13.0",5,18.1796,32.5383,1.3734,0.6832,NA,5.9227,NA,-48
"103",40.3353,-72.6738,"2019-10-16 13:25:15.0",5,17.4427,32.4121,1.4157,0.5124,22.5298,5.3277,NA,-49
"104",40.3286,-72.6769,"2019-10-16 13:35:14.0",5,17.6413,32.3509,1.6638,0.5978,23.162,5.4365,NA,-50
"105",40.3087,-72.6953,"2019-10-16 13:45:15.0",5,17.7161,32.5649,1.4641,0.2989,21.7623,4.9022,NA,-51
"106",40.2921,-72.7094,"2019-10-16 13:55:13.0",5,17.8639,32.5859,1.4157,0.1921,22.3944,4.5944,NA,-51
"107",40.2681,-72.7312,"2019-10-16 14:05:15.0",5,18.0256,32.2376,1.8029,0.3843,27.7221,5.6615,NA,-50
"108",40.2488,-72.7504,"2019-10-16 14:15:15.0",5,17.829,32.0425,2.0086,0.5978,20.453,6.4716,NA,-51
"109",40.2299,-72.7698,"2019-10-16 14:25:15.0",5,17.7015,32.1491,2.4805,0.3416,20.6335,8.3469,NA,-53
"110",40.2107,-72.7887,"2019-10-16 14:35:15.0",5,17.9933,32.6745,1.3492,0.4697,8.3076,4.557,NA,-52
"111",40.1877,-72.8116,"2019-10-16 14:45:15.0",5,18.1917,32.7633,1.2705,0.2562,24.2907,4.3058,NA,-52
"112",40.1726,-72.827,"2019-10-16 14:55:15.0",5,17.8805,32.6508,1.4883,0.6405,22.1235,4.8684,NA,-50
"113",40.1539,-72.845,"2019-10-16 15:05:15.0",5,17.5238,32.8426,1.5851,0.427,20.8593,5.258,NA,-50
"114",40.1352,-72.8637,"2019-10-16 15:15:15.0",5,17.7843,32.9653,1.7061,0.5978,17.3376,5.1518,NA,-49
"115",40.1165,-72.8827,"2019-10-16 15:25:14.0",5,17.8772,33.0267,1.3431,0.3843,26.187,4.2682,NA,-48
"116",40.0976,-72.9018,"2019-10-16 15:35:14.0",5,17.5215,32.7839,1.7787,0.5765,24.381,4.9337,NA,-48
"117",40.0843,-72.9166,"2019-10-16 15:45:14.0",5,17.3803,32.6903,1.8513,0.5551,25.1034,5.0873,NA,-48
"118",40.0793,-72.9129,"2019-10-16 15:55:13.0",5,17.4029,32.632,1.9239,0.2989,21.9429,5.3705,NA,-49
"119",40.0759,-72.9366,"2019-10-16 16:05:13.0",5,17.4893,32.6004,1.7061,0.2135,24.2456,4.9019,NA,-48
"120",40.0733,-72.9735,"2019-10-16 16:15:15.0",5,17.5037,32.6099,1.6698,0.6405,7.3143,4.6678,NA,-49
"121",40.0716,-72.9983,"2019-10-16 16:25:14.0",5,17.5286,32.6517,1.6456,0.2135,NA,4.8571,NA,-47
"122",40.0694,-73.0296,"2019-10-16 16:35:14.0",5,17.676,32.8154,2.0086,0.2562,16.9312,5.6879,NA,-47
"123",40.0669,-73.061,"2019-10-16 16:45:14.0",5,17.7784,32.8881,1.8634,0.3416,9.8427,5.4463,NA,-45
"124",40.0645,-73.0933,"2019-10-16 16:55:14.0",5,17.724,32.7591,1.9723,0.2776,18.8727,6.0388,NA,-44
"125",40.0618,-73.1258,"2019-10-16 17:05:14.0",5,17.626,32.5904,2.057,0.4697,NA,6.1321,NA,-45
"126",40.0593,-73.1581,"2019-10-16 17:15:14.0",5,17.6624,32.495,2.5531,0.491,NA,7.0568,NA,-41
"127",40.0567,-73.1906,"2019-10-16 17:25:14.0",5,17.6983,32.4579,2.3232,0.5124,NA,6.9354,NA,-39
"128",40.0542,-73.2234,"2019-10-16 17:35:13.0",5,17.6252,32.4257,2.6136,0.7686,NA,7.4436,NA,-39
"129",40.0518,-73.256,"2019-10-16 17:45:13.0",5,17.5811,32.4071,2.7346,0.2989,7.9464,8.1648,NA,-41
"130",40.0494,-73.2894,"2019-10-16 17:55:13.0",5,17.6559,32.4959,3.5453,0.3843,16.254,9.2591,NA,-43
"131",40.047,-73.323,"2019-10-16 18:05:15.0",5,17.6053,32.4302,3.4848,0.4697,NA,9.4887,NA,-46
"132",40.0446,-73.3569,"2019-10-16 18:15:14.0",5,17.9205,32.0071,2.6317,0.2989,NA,7.5024,NA,-46
"133",40.0418,-73.3915,"2019-10-16 18:25:14.0",5,18.2131,32.0418,1.8634,0.2562,17.3828,5.9517,NA,-51
"134",40.0395,-73.4259,"2019-10-16 18:35:14.0",5,18.3972,31.9328,2.2022,0.5765,7.3143,5.9693,NA,-74
"135",40.0373,-73.4597,"2019-10-16 18:45:14.0",5,18.4543,31.9214,2.1659,0.6832,24.6519,5.6032,NA,-52
"136",40.0352,-73.493,"2019-10-16 18:55:13.0",5,18.4223,31.918,1.8997,0.7686,14.8092,4.7943,NA,-45
"137",40.0331,-73.526,"2019-10-16 19:05:13.0",5,18.3907,31.9293,1.9481,0.5765,NA,5.2995,NA,-43
"138",40.0313,-73.5586,"2019-10-16 19:15:14.0",5,18.8812,31.6438,2.0449,0.3416,NA,4.6568,NA,-42
"139",40.0292,-73.5903,"2019-10-16 19:25:16.0",5,19.1129,31.5676,1.7787,0.6405,NA,4.6003,NA,-38
"140",40.0264,-73.6215,"2019-10-16 19:35:15.0",5,19.0902,31.541,1.9723,0.427,13.2741,4.9954,NA,-32
"141",40.0249,-73.6523,"2019-10-16 19:45:15.0",5,19.0451,31.5259,2.0328,0.2989,10.6554,5.1515,NA,-34
"142",40.0224,-73.6831,"2019-10-16 19:55:15.0",5,19.1086,31.5102,1.7787,0.8113,13.9062,4.5934,NA,-38
"143",40.0199,-73.714,"2019-10-16 20:05:15.0",5,19.1713,31.4924,1.3794,0.427,17.2473,3.8626,NA,-33
"144",40.0175,-73.7452,"2019-10-16 20:15:15.0",5,19.1605,31.4841,1.4399,0.5337,17.9697,3.9193,NA,-32
"145",40.0153,-73.7772,"2019-10-16 20:25:15.0",5,19.1442,31.5185,1.4762,0.427,19.5048,3.9764,NA,-32
"146",40.0131,-73.81,"2019-10-16 20:35:15.0",5,19.1094,31.5192,1.4218,0.491,12.3711,3.9628,NA,-25
"147",39.9945,-74.0008,"2019-10-16 21:46:40.0",5,18.6798,30.761,2.2748,0.1281,3.2508,6.704,NA,-20
"148",39.994,-73.9939,"2019-10-16 21:56:35.0",5,18.708,30.7499,2.1719,0.0854,3.1153,6.0316,NA,-19
"149",39.9887,-73.9845,"2019-10-16 22:06:35.0",5,18.7795,30.785,1.8876,0.1281,3.1605,5.3672,NA,-18
"150",39.9838,-73.9764,"2019-10-16 22:16:35.0",5,18.8188,30.8188,1.8513,0.1281,2.9799,5.2267,NA,-18
"151",39.9777,-73.9684,"2019-10-16 22:26:36.0",5,18.8834,30.9124,1.8634,0.0854,2.8896,5.1283,NA,-19
"152",39.9735,-73.9636,"2019-10-16 22:36:35.0",5,18.9605,31.0371,2.0207,0.1281,2.7993,5.4714,NA,-19
"153",39.9681,-73.955,"2019-10-16 22:46:35.0",5,19.0416,31.1846,1.9239,0.0854,2.8896,5.3069,NA,-19
"154",39.9614,-73.9477,"2019-10-16 22:56:35.0",5,19.0598,31.2196,1.7424,0.1281,2.4381,4.957,NA,-18
"155",39.955,-73.9392,"2019-10-16 23:06:35.0",5,19.0482,31.2241,1.7787,0.0854,2.6187,5.0808,NA,-20
"156",39.9499,-73.9289,"2019-10-16 23:16:35.0",5,19.0192,31.2572,1.8029,0.0854,2.4381,5.0397,NA,-20
"157",39.9442,-73.9207,"2019-10-16 23:26:35.0",5,19.0196,31.2536,1.6214,0.0854,2.6639,4.7441,NA,-21
"158",39.939,-73.914,"2019-10-16 23:36:36.0",5,19.0956,31.3108,1.7303,0.0854,2.6187,4.9336,NA,-21
"159",39.9309,-73.8961,"2019-10-16 23:56:35.0",5,19.12,31.3687,1.8513,0.1281,2.6639,4.8952,NA,-20
"160",39.9323,-73.8892,"2019-10-17 00:06:35.0",5,19.1465,31.3823,1.936,0.1067,2.7993,4.8728,NA,-22
"161",39.9273,-73.8797,"2019-10-17 00:16:35.0",5,19.1411,31.3673,2.0449,0.0854,2.709,4.9798,NA,-24
"162",39.9181,-73.8698,"2019-10-17 00:26:35.0",5,19.1654,31.3813,1.8695,0.1067,2.3478,4.8355,NA,-24
"163",39.9099,-73.8591,"2019-10-17 00:36:35.0",5,19.2019,31.438,1.567,0.0427,2.3478,4.1585,NA,-24
"164",39.9017,-73.8475,"2019-10-17 00:46:35.0",5,19.2452,31.4702,1.6335,0.0854,2.1672,4.2101,NA,-24
"165",39.8929,-73.8352,"2019-10-17 00:56:35.0",5,19.2528,31.4895,1.5367,0.0427,2.709,4.0186,NA,-23
"166",39.8842,-73.8229,"2019-10-17 01:06:35.0",5,19.2334,31.5027,1.3915,0.0427,2.3478,3.7759,NA,-24
"167",39.8753,-73.8102,"2019-10-17 01:16:35.0",5,19.181,31.4958,1.5004,0.0854,2.4381,3.9708,NA,-24
"168",39.8683,-73.7997,"2019-10-17 01:26:35.0",5,19.0858,31.4899,1.5488,0.1708,2.3478,3.9895,NA,-24
"169",39.8571,-73.7846,"2019-10-17 01:36:35.0",5,19.106,31.4912,1.5246,0.0854,2.1672,3.928,NA,-27
"170",39.8474,-73.7714,"2019-10-17 01:46:35.0",5,19.0342,31.4744,1.2584,0.1281,2.3478,3.4666,NA,-27
"171",39.8376,-73.7588,"2019-10-17 01:56:36.0",5,18.9906,31.4818,1.2947,0.1708,2.3478,3.5309,NA,-26
"172",39.8265,-73.7427,"2019-10-17 02:06:35.0",5,18.9824,31.5089,1.2221,0.0854,2.8896,3.4284,NA,-27
"173",39.816,-73.7237,"2019-10-17 02:16:35.0",5,18.8853,31.5654,1.446,0.1708,2.7993,3.6984,NA,-27
"174",39.8047,-73.7043,"2019-10-17 02:26:36.0",5,18.7225,31.6456,1.5851,0.1281,2.8896,3.9449,NA,-28
"175",39.7953,-73.6843,"2019-10-17 02:36:35.0",5,18.6666,31.7231,1.4399,0.2562,3.0702,3.6596,NA,-25
"176",39.7863,-73.6634,"2019-10-17 02:46:35.0",5,18.605,31.8503,1.2947,0.2135,1.5802,3.3356,NA,-25
"177",39.777,-73.6425,"2019-10-17 02:56:35.0",5,18.5833,31.9065,1.1132,0.1921,5.1471,3.212,NA,-30
"178",39.7671,-73.6205,"2019-10-17 03:06:35.0",5,18.5532,31.921,1.1495,0.1281,5.8695,3.3015,NA,-34
"179",39.7572,-73.5986,"2019-10-17 03:16:35.0",5,18.6229,31.9265,1.2705,0.1494,NA,3.4193,NA,-33
"180",39.7478,-73.5742,"2019-10-17 03:26:35.0",5,18.7047,31.915,1.21,0.2562,2.5736,3.3215,NA,-33
"181",39.7387,-73.5508,"2019-10-17 03:36:35.0",5,18.7306,31.8714,1.21,0.0854,2.2123,3.2349,NA,-34
"182",39.729,-73.5267,"2019-10-17 03:46:36.0",5,18.6187,31.9055,1.1616,0.2135,23.1168,3.3333,NA,-36
"183",39.7192,-73.5031,"2019-10-17 03:56:36.0",5,18.4601,31.9464,1.3673,0.0854,2.0318,3.7433,NA,-41
"184",39.7109,-73.4787,"2019-10-17 04:06:36.0",5,18.1072,32.1216,1.5488,0.1067,2.3478,4.4398,NA,-35
"185",39.7015,-73.4505,"2019-10-17 04:16:36.0",5,18.2165,32.4693,1.6335,0.1281,2.1672,3.9552,NA,-32
"186",39.694,-73.4342,"2019-10-17 04:26:36.0",5,18.4281,32.4622,1.2342,0.1067,12.642,3.3978,NA,-31
"187",39.6852,-73.4134,"2019-10-17 04:36:35.0",5,18.4917,32.3475,1.2645,0.1281,2.8896,3.3696,NA,-33
"188",39.6853,-73.4077,"2019-10-17 04:46:35.0",5,18.5405,32.3953,1.3371,0.1494,2.6187,3.3267,NA,-33
"189",39.6864,-73.4129,"2019-10-17 04:56:36.0",5,18.5664,32.4503,1.2221,0.2562,NA,3.3009,NA,-33
"190",39.6868,-73.4193,"2019-10-17 05:06:35.0",5,18.5222,32.5037,1.1616,0.2135,4.1989,3.2625,NA,-33
"191",39.6876,-73.4248,"2019-10-17 05:16:36.0",5,18.5022,32.5761,1.1132,0.2562,NA,3.3098,NA,-32
"192",39.6877,-73.4301,"2019-10-17 05:26:36.0",5,18.4821,32.6257,1.1616,0.2135,16.254,3.2768,NA,-32
"193",39.6889,-73.4358,"2019-10-17 05:36:35.0",5,18.3422,32.5367,1.5004,0.1921,NA,3.6986,NA,-32
"194",39.6881,-73.4416,"2019-10-17 05:46:36.0",5,18.1597,32.3934,1.7303,0.1281,4.6053,4.3932,NA,-32
"195",39.6877,-73.4494,"2019-10-17 05:56:34.0",5,18.1024,32.2353,1.7666,0.2135,NA,4.4237,NA,-31
"196",39.6866,-73.4547,"2019-10-17 06:06:35.0",5,18.1572,32.0646,1.6456,0.2135,1.6254,4.274,NA,-32
"197",39.6849,-73.4569,"2019-10-17 06:16:35.0",5,18.2149,32.0365,1.5367,0.2562,5.418,4.1374,NA,-32
"198",39.6838,-73.4633,"2019-10-17 06:26:35.0",5,18.255,32.0647,1.688,0.2776,4.7408,3.993,NA,-33
"199",39.6821,-73.4512,"2019-10-17 06:36:35.0",5,18.0278,32.2137,1.7908,0.2562,2.3929,4.3175,NA,-31
"200",39.6769,-73.4329,"2019-10-17 06:46:36.0",5,18.2664,32.5541,1.5065,0.2135,11.4681,3.4038,NA,-36
"201",39.6721,-73.4145,"2019-10-17 06:56:36.0",5,18.376,32.5405,1.3552,0.2135,5.8695,3.2617,NA,-33
"202",39.6674,-73.3956,"2019-10-17 07:06:36.0",5,18.4015,32.4973,1.3915,0.427,2.1672,3.2103,NA,-34
"203",39.6625,-73.377,"2019-10-17 07:16:37.0",5,18.3859,32.6019,1.6214,0.2562,7.9464,3.0917,NA,-33
"204",39.6585,-73.3584,"2019-10-17 07:26:35.0",5,18.4879,32.817,1.089,0.1708,9.7975,2.9035,NA,-34
"205",39.6547,-73.341,"2019-10-17 07:36:36.0",5,18.5442,32.8432,1.5609,0.2135,1.3545,3.0491,NA,-37
"206",39.651,-73.3242,"2019-10-17 07:46:35.0",5,18.5747,32.873,1.5609,0.1708,8.7591,3.2889,NA,-39
"207",39.6477,-73.3086,"2019-10-17 07:56:36.0",5,18.5193,32.8414,1.7182,0.2135,14.4029,3.367,NA,-37
